;GEOIDCORRECT;NAME;variable;estimate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4138;36081028500;Census Tract 285, Queens County, New York;population;5036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4139;36081028500;Census Tract 285, Queens County, New York;poverty;5036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4140;36081028500;Census Tract 285, Queens County, New York;med_inc;83212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4141;36047046202;Census Tract 462.02, Kings County, New York;population;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4142;36047046202;Census Tract 462.02, Kings County, New York;poverty;1927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4143;36047046202;Census Tract 462.02, Kings County, New York;med_inc;82450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4144;36005023703;Census Tract 237.03, Bronx County, New York;population;5493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4145;36005023703;Census Tract 237.03, Bronx County, New York;poverty;5366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4146;36005023703;Census Tract 237.03, Bronx County, New York;med_inc;19179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4147;36081015100;Census Tract 151, Queens County, New York;population;2832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4148;36081015100;Census Tract 151, Queens County, New York;poverty;2830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4149;36081015100;Census Tract 151, Queens County, New York;med_inc;73413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4150;36047063200;Census Tract 632, Kings County, New York;population;1471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4151;36047063200;Census Tract 632, Kings County, New York;poverty;1471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4152;36047063200;Census Tract 632, Kings County, New York;med_inc;81196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4153;36047038600;Census Tract 386, Kings County, New York;population;3336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;36047038600;Census Tract 386, Kings County, New York;poverty;3336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4155;36047038600;Census Tract 386, Kings County, New York;med_inc;84125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4156;36081071305;Census Tract 713.05, Queens County, New York;population;5108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4157;36081071305;Census Tract 713.05, Queens County, New York;poverty;5108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4158;36081071305;Census Tract 713.05, Queens County, New York;med_inc;100685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4159;36047033300;Census Tract 333, Kings County, New York;population;4578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4160;36047033300;Census Tract 333, Kings County, New York;poverty;4578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4161;36047033300;Census Tract 333, Kings County, New York;med_inc;67663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4162;36081045500;Census Tract 455, Queens County, New York;population;13798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4163;36081045500;Census Tract 455, Queens County, New York;poverty;13672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4164;36081045500;Census Tract 455, Queens County, New York;med_inc;62368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4165;36047050001;Census Tract 500.01, Kings County, New York;population;2250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4166;36047050001;Census Tract 500.01, Kings County, New York;poverty;2246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4167;36047050001;Census Tract 500.01, Kings County, New York;med_inc;107333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4168;36005046000;Census Tract 460, Bronx County, New York;population;3108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4169;36005046000;Census Tract 460, Bronx County, New York;poverty;2876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4170;36005046000;Census Tract 460, Bronx County, New York;med_inc;38937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4171;36005002800;Census Tract 28, Bronx County, New York;population;5372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4172;36005002800;Census Tract 28, Bronx County, New York;poverty;5338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4173;36005002800;Census Tract 28, Bronx County, New York;med_inc;54321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4174;36047122000;Census Tract 1220, Kings County, New York;population;6741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.663.453;40.661.721;40.660.119;40.659.646;40.658.277;40.654.868;40.656.029; ;
40.660.452;40.662.015;40.663.546;40.666.764; 40.668014)));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4175;36047122000;Census Tract 1220, Kings County, New York;poverty;6741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.663.453;40.661.721;40.660.119;40.659.646;40.658.277;40.654.868;40.656.029; ;
40.660.452;40.662.015;40.663.546;40.666.764; 40.668014)));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4176;36047122000;Census Tract 1220, Kings County, New York;med_inc;48036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.663.453;40.661.721;40.660.119;40.659.646;40.658.277;40.654.868;40.656.029; ;
40.660.452;40.662.015;40.663.546;40.666.764; 40.668014)));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4177;36047990100;Census Tract 9901, Kings County, New York;population;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4178;36047990100;Census Tract 9901, Kings County, New York;poverty;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4179;36047990100;Census Tract 9901, Kings County, New York;med_inc;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4180;36047011600;Census Tract 116, Kings County, New York;population;3480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4181;36047011600;Census Tract 116, Kings County, New York;poverty;3480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4182;36047011600;Census Tract 116, Kings County, New York;med_inc;42518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4183;36005039200;Census Tract 392, Bronx County, New York;population;1717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4184;36005039200;Census Tract 392, Bronx County, New York;poverty;1717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4185;36005039200;Census Tract 392, Bronx County, New York;med_inc;54451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4186;36061016200;Census Tract 162, New York County, New York;population;9066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.791.558;40.792.816;40.791.837;40.791.782;4.079.169;40.790.173;40.785.687; ;
40.783.249;40.782.246;40.780.964;40.778.405;40.778.242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4187;36061016200;Census Tract 162, New York County, New York;poverty;9049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.791.558;40.792.816;40.791.837;40.791.782;4.079.169;40.790.173;40.785.687; ;
40.783.249;40.782.246;40.780.964;40.778.405;40.778.242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4188;36061016200;Census Tract 162, New York County, New York;med_inc;28189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.791.558;40.792.816;40.791.837;40.791.782;4.079.169;40.790.173;40.785.687; ;
40.783.249;40.782.246;40.780.964;40.778.405;40.778.242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4189;36081048400;Census Tract 484, Queens County, New York;population;4806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4190;36081048400;Census Tract 484, Queens County, New York;poverty;4806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4191;36081048400;Census Tract 484, Queens County, New York;med_inc;75106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4192;36081012500;Census Tract 125, Queens County, New York;population;1557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4193;36081012500;Census Tract 125, Queens County, New York;poverty;1557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4194;36081012500;Census Tract 125, Queens County, New York;med_inc;92361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4195;36081012602;Census Tract 126.02, Queens County, New York;population;2781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4196;36081012602;Census Tract 126.02, Queens County, New York;poverty;2781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4197;36081012602;Census Tract 126.02, Queens County, New York;med_inc;68242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4198;36061020901;Census Tract 209.01, New York County, New York;population;3674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4199;36061020901;Census Tract 209.01, New York County, New York;poverty;3674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4200;36061020901;Census Tract 209.01, New York County, New York;med_inc;22000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4201;36061012901;Census Tract 129.01, New York County, New York;population;7025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4202;36061012901;Census Tract 129.01, New York County, New York;poverty;6984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4203;36061012901;Census Tract 129.01, New York County, New York;med_inc;112589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4204;36061027300;Census Tract 273, New York County, New York;population;7620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.851.322; 40.853486)));;;;;;;
4205;36061027300;Census Tract 273, New York County, New York;poverty;7620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.851.322; 40.853486)));;;;;;;
4206;36061027300;Census Tract 273, New York County, New York;med_inc;106316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.851.322; 40.853486)));;;;;;;
4207;36047007800;Census Tract 78, Kings County, New York;population;5053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4208;36047007800;Census Tract 78, Kings County, New York;poverty;4968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4209;36047007800;Census Tract 78, Kings County, New York;med_inc;56435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4210;36081156700;Census Tract 1567, Queens County, New York;population;1652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.739.054;40.739.684;40.742.869;40.743.854;40.743.645;40.746.954; ;;
40.748.068;40.747.459;40.749.639;40.749.733;40.748.695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4211;36081156700;Census Tract 1567, Queens County, New York;poverty;1297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.739.054;40.739.684;40.742.869;40.743.854;40.743.645;40.746.954; ;;
40.748.068;40.747.459;40.749.639;40.749.733;40.748.695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4212;36081156700;Census Tract 1567, Queens County, New York;med_inc;61406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.739.054;40.739.684;40.742.869;40.743.854;40.743.645;40.746.954; ;;
40.748.068;40.747.459;40.749.639;40.749.733;40.748.695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4213;36047102801;Census Tract 1028.01, Kings County, New York;population;1610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4214;36047102801;Census Tract 1028.01, Kings County, New York;poverty;1599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4215;36047102801;Census Tract 1028.01, Kings County, New York;med_inc;86300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4216;36081103201;Census Tract 1032.01, Queens County, New York;population;7226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.606.452; 40.609647)));;;;;;;
4217;36081103201;Census Tract 1032.01, Queens County, New York;poverty;7226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.606.452; 40.609647)));;;;;;;
4218;36081103201;Census Tract 1032.01, Queens County, New York;med_inc;42857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.606.452; 40.609647)));;;;;;;
4219;36081061200;Census Tract 612, Queens County, New York;population;2204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4220;36081061200;Census Tract 612, Queens County, New York;poverty;2204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4221;36081061200;Census Tract 612, Queens County, New York;med_inc;126638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4222;36047001801;Census Tract 18.01, Kings County, New York;population;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.666.666;40.665.516;40.664.954;40.664.393;40.663.834;40.661.589;40.661.032; ;
40.659.356;40.658.785;40.660.312;4.066.095;4.066.148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4223;36047001801;Census Tract 18.01, Kings County, New York;poverty;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.666.666;40.665.516;40.664.954;40.664.393;40.663.834;40.661.589;40.661.032; ;
40.659.356;40.658.785;40.660.312;4.066.095;4.066.148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4224;36047001801;Census Tract 18.01, Kings County, New York;med_inc;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.666.666;40.665.516;40.664.954;40.664.393;40.663.834;40.661.589;40.661.032; ;
40.659.356;40.658.785;40.660.312;4.066.095;4.066.148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4225;36085018902;Census Tract 189.02, Richmond County, New York;population;6277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4226;36085018902;Census Tract 189.02, Richmond County, New York;poverty;6277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4227;36085018902;Census Tract 189.02, Richmond County, New York;med_inc;102219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4228;36081002800;Census Tract 28, Queens County, New York;population;3442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4229;36081002800;Census Tract 28, Queens County, New York;poverty;3431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4230;36081002800;Census Tract 28, Queens County, New York;med_inc;76628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4231;36047080200;Census Tract 802, Kings County, New York;population;5008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4232;36047080200;Census Tract 802, Kings County, New York;poverty;4986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4233;36047080200;Census Tract 802, Kings County, New York;med_inc;89289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4234;36061018500;Census Tract 185, New York County, New York;population;5155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4235;36061018500;Census Tract 185, New York County, New York;poverty;5155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4236;36061018500;Census Tract 185, New York County, New York;med_inc;142986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4237;36085018100;Census Tract 181, Richmond County, New York;population;3268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-74.127.249;-74.126.892;-74.127.492;-74.130.235;-741.304;-74.132.827; ;;
-7.413.394;-74.138.667;4.058.902;40.596.333;40.597.241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.582.759;40.583.793;40.586.299; 40.58902)));;;;;
4238;36085018100;Census Tract 181, Richmond County, New York;poverty;2952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-74.127.249;-74.126.892;-74.127.492;-74.130.235;-741.304;-74.132.827; ;;
-7.413.394;-74.138.667;4.058.902;40.596.333;40.597.241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.582.759;40.583.793;40.586.299; 40.58902)));;;;;
4239;36085018100;Census Tract 181, Richmond County, New York;med_inc;91592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-74.127.249;-74.126.892;-74.127.492;-74.130.235;-741.304;-74.132.827; ;;
-7.413.394;-74.138.667;4.058.902;40.596.333;40.597.241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.582.759;40.583.793;40.586.299; 40.58902)));;;;;
4240;36081020800;Census Tract 208, Queens County, New York;population;3272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.697.911; 40.698335)));;;;;;;
4241;36081020800;Census Tract 208, Queens County, New York;poverty;3262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.697.911; 40.698335)));;;;;;;
4242;36081020800;Census Tract 208, Queens County, New York;med_inc;72574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.697.911; 40.698335)));;;;;;;
4243;36005044902;Census Tract 449.02, Bronx County, New York;population;2160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4244;36005044902;Census Tract 449.02, Bronx County, New York;poverty;2146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4245;36005044902;Census Tract 449.02, Bronx County, New York;med_inc;98542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4246;36047057100;Census Tract 571, Kings County, New York;population;4036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4247;36047057100;Census Tract 571, Kings County, New York;poverty;4036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4248;36047057100;Census Tract 571, Kings County, New York;med_inc;104761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4249;36047006500;Census Tract 65, Kings County, New York;population;6308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.675.571;40.677.268;40.678.205; 40.678935)));;;;;
4250;36047006500;Census Tract 65, Kings County, New York;poverty;6307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.675.571;40.677.268;40.678.205; 40.678935)));;;;;
4251;36047006500;Census Tract 65, Kings County, New York;med_inc;173087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.675.571;40.677.268;40.678.205; 40.678935)));;;;;
4252;36047019600;Census Tract 196, Kings County, New York;population;4670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4253;36047019600;Census Tract 196, Kings County, New York;poverty;4556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4254;36047019600;Census Tract 196, Kings County, New York;med_inc;78629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4255;36047016300;Census Tract 163, Kings County, New York;population;3906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4256;36047016300;Census Tract 163, Kings County, New York;poverty;3906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4257;36047016300;Census Tract 163, Kings County, New York;med_inc;123819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4258;36081026700;Census Tract 267, Queens County, New York;population;5488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4259;36081026700;Census Tract 267, Queens County, New York;poverty;5484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4260;36081026700;Census Tract 267, Queens County, New York;med_inc;47364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4261;36005007200;Census Tract 72, Bronx County, New York;population;6430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4262;36005007200;Census Tract 72, Bronx County, New York;poverty;6409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4263;36005007200;Census Tract 72, Bronx County, New York;med_inc;54097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4264;36047024400;Census Tract 244, Kings County, New York;population;3636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4265;36047024400;Census Tract 244, Kings County, New York;poverty;3570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4266;36047024400;Census Tract 244, Kings County, New York;med_inc;62885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4267;36005046203;Census Tract 462.03, Bronx County, New York;population;7733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.880.216;40.881.107;40.882.175;40.882.622;40.884.153;40.884.649; ;;
40.886.126;40.885.304;40.885.574;4.088.212;40.873.098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4268;36005046203;Census Tract 462.03, Bronx County, New York;poverty;6633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.880.216;40.881.107;40.882.175;40.882.622;40.884.153;40.884.649; ;;
40.886.126;40.885.304;40.885.574;4.088.212;40.873.098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4269;36005046203;Census Tract 462.03, Bronx County, New York;med_inc;43106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.880.216;40.881.107;40.882.175;40.882.622;40.884.153;40.884.649; ;;
40.886.126;40.885.304;40.885.574;4.088.212;40.873.098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4270;36005021200;Census Tract 212, Bronx County, New York;population;5157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4271;36005021200;Census Tract 212, Bronx County, New York;poverty;5075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4272;36005021200;Census Tract 212, Bronx County, New York;med_inc;61146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4273;36005028700;Census Tract 287, Bronx County, New York;population;3565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4274;36005028700;Census Tract 287, Bronx County, New York;poverty;3564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4275;36005028700;Census Tract 287, Bronx County, New York;med_inc;70319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4276;36047031300;Census Tract 313, Kings County, New York;population;5111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4277;36047031300;Census Tract 313, Kings County, New York;poverty;5004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4278;36047031300;Census Tract 313, Kings County, New York;med_inc;90828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4279;36005023502;Census Tract 235.02, Bronx County, New York;population;4628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4280;36005023502;Census Tract 235.02, Bronx County, New York;poverty;4628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4281;36005023502;Census Tract 235.02, Bronx County, New York;med_inc;44757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4282;36081045800;Census Tract 458, Queens County, New York;population;2420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.712.344;40.712.073;40.711.717;40.711.433;40.711.069;40.710.711;40.712.608; ;
40.713975)));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4283;36081045800;Census Tract 458, Queens County, New York;poverty;2420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.712.344;40.712.073;40.711.717;40.711.433;40.711.069;40.710.711;40.712.608; ;
40.713975)));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4284;36081045800;Census Tract 458, Queens County, New York;med_inc;67639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.712.344;40.712.073;40.711.717;40.711.433;40.711.069;40.710.711;40.712.608; ;
40.713975)));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4285;36005024900;Census Tract 249, Bronx County, New York;population;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4286;36005024900;Census Tract 249, Bronx County, New York;poverty;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4287;36005024900;Census Tract 249, Bronx County, New York;med_inc;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4288;36047022200;Census Tract 222, Kings County, New York;population;4034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4289;36047022200;Census Tract 222, Kings County, New York;poverty;4034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
